name	race	background	date	class	justClass	subclass	level	feats	HP	AC	Str	Dex	Con	Int	Wis	Cha	alignment	skills	weapons	spells	day	processedAlignment	good	lawful	processedRace	processedSpells	processedWeapons	levelGroup	alias
c71c5a	Human	Clan Crafter	2018-06-30T16:20:31Z	Monk 2|Barbarian 3	Monk|Barbarian	|Path of the Totem Warrior	5	Alert	39	15	14	16	12	8	14	10		Athletics|Acrobatics|History|Insight|Perception	Mace|Dart|Unarmed strike		06 30 18		NA	NA	Human		Mace|Dart|Unarmed Strike	4-7	naughty_hermann
6dc808	Half-Orc	Guild Artisan	2018-07-08T22:55:59Z	commoner 1	commoner		1	Charger	8	10	14	10	11	8	10	10		Insight|Intimidation|Persuasion	Dagger		07 08 18		NA	NA	Half-Orc		Dagger	1-3	sharp_sanderson
8e441f	Human	Guild Artisan	2018-07-11T03:59:23Z	Monk 13	Monk	Way of the Drunken Master	13	Alert	69	19	8	20	13	11	18	10		Acrobatics|Stealth|Religion|Insight|Performance|Persuasion	Shortsword|Dart|Unarmed strike		07 10 18		NA	NA	Human		Shortsword|Dart|Unarmed Strike	12-15	ecstatic_kirch
deee47	Goliath	Guild Artisan	2018-07-22T19:37:04Z	Barbarian 5	Barbarian	Path of the Totem Warrior	5	Animal Handler	53	15	17	12	16	8	8	13		Athletics|Insight|Perception|Intimidation|Persuasion	Greataxe|Handaxe|Javelin|Battleaxe|Battleaxe|Maul		07 22 18		NA	NA	Goliath		Greataxe|Handaxe|Javelin|Battleaxe|Maul	4-7	gifted_bassi
5aceb0	Dragonborn	Acolyte	2018-07-22T19:28:00Z	Paladin 5	Paladin	Oath of Devotion	5		42	19	17	12	13	8	8	18		Religion|Insight|Medicine|Persuasion	Warhammer|Javelin	Protection from Evil and Good*1|Sanctuary*1|Cure Wounds*1|Searing Smite*1|Thunder Smite*1|Wrathful Smite*1|Lesser Restoration*2|Zone of Truth*2|Branding Smite*2|Magic Weapon *2	07 22 18		NA	NA	Dragonborn	Protection from Evil and Good*1|Sanctuary*1|Cure Wounds*1|Searing Smite*1|Thunderous Smite*1|Wrathful Smite*1|Lesser Restoration*2|Zone of Truth*2|Branding Smite*2|Magic Weapon*2	Warhammer|Javelin	4-7	youthful_grothendieck
795b36	Wood Elf	City Watch	2018-08-12T11:39:58Z	Monk 5	Monk	Way of the Open Hand	5		43	15	13	20	16	13	10	13		Athletics|Acrobatics|Stealth|Insight|Perception	Sickle|Dart|Unarmed Strike		08 12 18		NA	NA	Elf		Sickle|Dart|Unarmed Strike	4-7	eager_wescoff
68d017	Tabaxi	Inheritor	2018-08-12T11:20:39Z	Cleric 5	Cleric	Light Domain	5		23	16	8	16	9	12	16	18		Stealth|History|Religion|Insight|Perception|Survival	Mace|Quarterstaff	Light*0|Burning Hands*1|Faerie Fire*1|Flaming Sphere*2|Scorching Ray*2|Daylight*3|Fireball*3	08 12 18		NA	NA	Tabaxi	Light*0|Burning Hands*1|Faerie Fire*1|Flaming Sphere*2|Scorching Ray*2|Daylight*3|Fireball*3	Mace|Quarterstaff	4-7	compassionate_moore
2eaaeb	Aarakocra	Acolyte	2018-08-12T11:02:19Z	Paladin 5	Paladin	Oath of Vengeance	5		39	18	18	13	13	9	19	12		Athletics|Religion|Insight|Persuasion	Longsword|Whip	Bane*1|Hunter’s Mark*1|Wrathful Smite*1|Hold Person*2|Branding Smite*2	08 12 18		NA	NA	Aarakocra	Bane*1|Hunter’s Mark*1|Wrathful Smite*1|Hold Person*2|Branding Smite*2	Longsword|Whip	4-7	quirky_almeida
07508c	Triton	Noble	2018-08-12T11:46:24Z	Barbarian 5	Barbarian	Path of the Ancestral Guardian	5		50	13	20	12	14	11	10	17		History|Nature|Animal Handling|Persuasion	Trident|Handaxe|Javelin		08 12 18		NA	NA	Triton		Trident|Handaxe|Javelin	4-7	elegant_austin
1e53d2	Human	Knight	2018-08-12T10:42:36Z	Fighter 5	Fighter	Champion	5		39	18	19	16	13	12	17	15		Athletics|History|Survival|Persuasion	Greatsword|Handaxe		08 12 18		NA	NA	Human		Greatsword|Handaxe	4-7	vibrant_bhaskara
1fb9b1	Dark Elf	Criminal	2018-08-12T10:52:33Z	Rogue 5	Rogue	Mastermind	5		33	15	13	18	12	15	13	13		Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Intimidation	Shortsword|Dagger|Boomerang		08 12 18		NA	NA	Elf		Shortsword|Dagger	4-7	gracious_goodall
7b7c1c	Human	Folk Hero	2018-09-08T19:42:47Z	Cleric 20	Cleric	War Domain	20		203	24	20	16	20	12	20	15		Religion|Animal Handling|Insight|Survival	Spear|ThePowerhead|GaeBolga	Divine Favor*1|Shield of Faith*1|Magic Weapon*2|Spiritual Weapon*2|Crusader's Mantle*3|Spirit Guardian*3|Freedom of Movement*4|Stoneskin*4|Flame Strike*5|Hold Monster*5	09 08 18		NA	NA	Human	Divine Favor*1|Shield of Faith*1|Magic Weapon*2|Spiritual Weapon*2|Crusader’s Mantle*3|Spirit Guardians*3|Freedom of Movement*4|Stoneskin*4|Flame Strike*5|Hold Monster*5	Spear	19-20	elegant_shockley
26897f	Half-Orc	Barbarian Tribe Member	2019-01-14T03:35:04Z	Druid 6	Druid	Circle of Spores	6	War Caster	45	14	14	13	15	10	15	8		Athletics|Nature|Medicine|Survival|Intimidation	Quarterstaff	Chill Touch*0|Blindness/Deafness*1|Gentle Repose*1|Animate Dead*2|Gaseous Form*2	01 13 19		NA	NA	Half-Orc	Chill Touch*0	Quarterstaff	4-7	jovial_hermann
23c2f8	Fallen Aasimar	Noble	2018-09-22T00:20:39Z	Paladin 9	Paladin	Oath of Conquest	9	Sentinel	76	20	15	8	14	8	8	20		History|Religion|Intimidation|Persuasion	Flail|Javelin	Armor of Frost*1|Command*1|Hold Person*2|Spiritual Weapon*2|Bestow Curse*3|Fear*3	09 21 18		NA	NA	Aasimar	Command*1|Hold Person*2|Spiritual Weapon*2|Bestow Curse*3|Fear*3	Flail|Javelin	8-11	inspiring_nightingale
e9b8d5	Wood Elf	Hermit	2019-01-08T18:07:44Z	Monk 5	Monk	Way of Shadow	5		39	17	12	20	14	10	15	6	NG	Stealth|Religion|Insight|Medicine|Perception	Handaxe|Dart|Unarmed strike|Javelin|Dagger|Shortsword|Sling|Longbow|Longsword	Minor Illusion*0|Darkness*2|Darkvision*2|Pass Without Trace*2|Silence*2	01 08 19	NG	G	N	Elf	Minor Illusion*0|Darkness*2|Darkvision*2|Pass Without Trace*2|Silence*2	Handaxe|Dart|Unarmed Strike|Javelin|Dagger|Shortsword|Sling|Longbow|Longsword	4-7	upbeat_minsky
e9b8d5	Wood Elf	Hermit	2019-01-08T18:24:10Z	Monk 5	Monk	Way of Shadow	5		39	17	12	20	14	10	15	6	NG	Stealth|Religion|Insight|Medicine|Perception	Handaxe|Dart|Unarmed strike|Javelin|Dagger|Shortsword|Sling|Longbow|Longsword	Minor Illusion*0|Darkness*2|Darkvision*2|Pass Without Trace*2|Silence*2	01 08 19	NG	G	N	Elf	Minor Illusion*0|Darkness*2|Darkvision*2|Pass Without Trace*2|Silence*2	Handaxe|Dart|Unarmed Strike|Javelin|Dagger|Shortsword|Sling|Longbow|Longsword	4-7	upbeat_minsky
185299	Protector Aasimar	Entertainer	2019-01-15T18:03:27Z	Bard 1	Bard		1		10	13	15	15	15	15	15	18		Acrobatics|Stealth|Perception|Performance|Persuasion	Rapier|Dagger		01 15 19		NA	NA	Aasimar		Rapier|Dagger	1-3	laughing_cartwright
95da6b	Earth Genasi	Clan Crafter	2019-01-15T18:02:58Z	Ranger 1	Ranger		1		13	15	13	13	17	12	17	18		Stealth|History|Investigation|Insight|Perception	Shortsword|Longbow		01 15 19		NA	NA	Genasi		Shortsword|Longbow	1-3	hardcore_rubin
32e45c	Yuan-ti Pureblood	Urban Bounty Hunter	2019-01-15T18:07:20Z	Cleric 1	Cleric	Knowledge Domain	1		10	14	17	13	14	13	17	14		Stealth|Arcana|Nature|Insight|Medicine|Persuasion	Mace|Handaxe	Command*1|Identify*1	01 15 19		NA	NA		Command*1|Identify*1	Mace|Handaxe	1-3	loving_bhaskara
c410a6	Human	Spy	2019-01-15T18:08:10Z	Ranger 1	Ranger		1	Prodigy	14	13	16	14	18	11	15	16		Stealth|Investigation|Insight|Perception|Survival|Deception|Persuasion	Shortsword|Longbow		01 15 19		NA	NA	Human		Shortsword|Longbow	1-3	quirky_carson
c3c1f2	Vedalken	Inheritor	2019-01-15T18:04:06Z	Warlock 1	Warlock	The Great Old One	1		12	12	17	12	18	14	14	15	Lawful	Sleight of Hand|Arcana|Investigation|Survival|Deception|Intimidation	Crossbow, light|Handaxe|Dagger		01 15 19		NA	NA			Crossbow, Light|Handaxe|Dagger	1-3	blissful_rhodes
cecdf7	Dragonborn	Haunted One	2019-01-15T18:05:21Z	Fighter 1	Fighter		1		15	13	21	15	21	15	13	20		Investigation|Insight|Perception|Survival	Longbow|Greataxe|Greataxe|Handaxe		01 15 19		NA	NA	Dragonborn		Longbow|Greataxe|Handaxe	1-3	naughty_lovelace
17752e	High Elf	Folk Hero	2019-01-15T18:08:55Z	Barbarian 1	Barbarian		1		15	16	15	16	17	15	14	16		Nature|Animal Handling|Perception|Survival|Intimidation	Greataxe|Handaxe|Javelin		01 15 19		NA	NA	Elf		Greataxe|Handaxe|Javelin	1-3	friendly_jepsen
1cedb1	Goliath	Far Traveler	2019-01-15T18:05:43Z	Paladin 1	Paladin		1		13	16	18	18	16	12	15	16		Athletics|Insight|Perception|Intimidation|Persuasion	Greataxe|Crossbow, heavy|Quarterstaff		01 15 19		NA	NA	Goliath		Greataxe|Crossbow, Heavy|Quarterstaff	1-3	peaceful_clarke
87c1de	Wood Elf	Barbarian Tribe Member	2018-12-13T04:23:19Z	Cleric 1|Ranger 2	Cleric|Ranger	Nature Domain|	3		28	19	8	15	14	12	16	10		Athletics|Stealth|Nature|Religion|Medicine|Perception|Survival	Shortbow|Shortsword	Animal Friendship*1|Speak with Animals*1	12 12 18		NA	NA	Elf	Animal Friendship*1|Speak with Animals*1	Shortbow|Shortsword	1-3	gifted_mclean
87c1de	Wood Elf	Barbarian Tribe Member	2018-11-30T02:21:42Z	Cleric 1	Cleric	Nature Domain	1		10	18	8	15	14	12	16	10		Athletics|Nature|Religion|Medicine|Perception|Survival	Shortbow|Shortsword	Animal Friendship*1|Speak with Animals*1	11 29 18		NA	NA	Elf	Animal Friendship*1|Speak with Animals*1	Shortbow|Shortsword	1-3	gifted_mclean
1510ef	Half-Orc	Sailor	2018-05-28T18:23:58Z	Barbarian 9	Barbarian	Path of the Berserker	9	Great Weapon Master	130	16	20	15	18	12	12	14	lawful - neutral	Athletics|Nature|Perception|Survival|Intimidation	Greataxe+1|Handaxe|Javelin|Greatsword		05 28 18	LN	N	L	Half-Orc		Greataxe|Handaxe|Javelin|Greatsword	8-11	cranky_tesla
58e33d	Half-Orc	Sailor	2018-05-28T18:11:04Z	Barbarian 9	Barbarian	Path of the Berserker	9	Great Weapon Master	130	16	20	15	18	12	12	14	lawful - neutral	Athletics|Nature|Perception|Survival|Intimidation	Greataxe+1|Handaxe|Javelin|Greatsword		05 28 18	LN	N	L	Half-Orc		Greataxe|Handaxe|Javelin|Greatsword	8-11	clever_volhard
097df4	High Elf	Soldier	2018-10-15T15:32:40Z	Cleric 10	Cleric	Life Domain	10	Healer	74	18	13	16	12	11	15	10		Athletics|Religion|Medicine|Perception|Intimidation	Mace|Spear	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5	10 15 18		NA	NA	Elf	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5	Mace|Spear	8-11	lucid_visvesvaraya
2e4e4f	Lightfoot Halfling	Noble	2018-10-15T15:35:03Z	Rogue 10	Rogue	Mastermind	10	Observant	64	14	9	16	11	14	14	16		Sleight of Hand|Stealth|History|Deception|Performance|Persuasion	Rapier|Shortbow|Dagger		10 15 18		NA	NA	Halfling		Rapier|Shortbow|Dagger	8-11	sad_hodgkin
02d857	Goblin	Haunted One	2018-10-15T15:35:57Z	Druid 10	Druid	Circle of the Shepherd	10		71	13	14	14	14	11	16	10		Nature|Religion|Perception|Survival	Spear|Scimitar		10 15 18		NA	NA	Goblin		Spear|Scimitar	8-11	xenodochial_beaver
3612ca	Human	Outlander	2018-10-15T15:33:26Z	Ranger 10	Ranger	Hunter	10	Keen Mind	71	16	15	16	12	14	14	10		Athletics|Stealth|Nature|Perception|Survival	Shortsword|Longbow		10 15 18		NA	NA	Human		Shortsword|Longbow	8-11	hungry_saha
366e5e	Half-Elf	Sage	2018-10-15T15:34:11Z	Sorcerer 10	Sorcerer	Divine Soul	10		65	11	12	12	15	12	13	16	Neutral	Arcana|History|Insight|Perception|Intimidation	Dagger|Shortsword|Crossbow, Light	Protection from Evil and Good*1	10 15 18	NN	N	N	Half-Elf	Protection from Evil and Good*1	Dagger|Shortsword|Crossbow, Light	8-11	heuristic_wilson
06404d	Mountain Dwarf	Mercenary Veteran	2018-10-06T00:02:27Z	Fighter 10	Fighter	Cavalier	10	Mounted Combatant	98	18	17	13	16	12	11	11		Athletics|Animal Handling|Insight|Intimidation|Persuasion	Warhammer|Handaxe		10 05 18		NA	NA	Dwarf		Warhammer|Handaxe	8-11	angry_kare
81919c	Human	Noble	2018-07-05T20:42:03Z	Fighter 3	Fighter	Cavalier	3	Polearm Master	31	16	19	12	16	14	16	14		Athletics|History|Animal Handling|Insight|Perception|Persuasion	Glaive|Pike|Handaxe		07 05 18		NA	NA	Human		Glaive|Pike|Handaxe	1-3	charming_bohr
9482a9	Human	Far Traveler	2018-07-19T21:55:37Z	Sorcerer 3	Sorcerer	Storm Sorcery	3		14	15	10	14	10	14	10	16	CG	Acrobatics|Stealth|Arcana|Investigation|Insight|Perception|Intimidation|Persuasion	Firebolt|Shocking Grasp|Quarterstaff	Firebolt*0|Light*0|Shocking Grasp*0|Blade Ward*0|Mage Armor*1|Shield*1|Ice Knife*1|Scorching Ray*2	07 19 18	CG	G	C	Human	Fire Bolt*0|Light*0|Shocking Grasp*0|Blade Ward*0|Mage Armor*1|Shield*1|Ice Knife*1|Scorching Ray*2	Quarterstaff	1-3	blissful_goldstine
58e7f0	Wood Elf	Urchin	2018-08-09T19:46:20Z	Cleric 1	Cleric	Tempest Domain	1		7	18	10	14	8	14	16	13		Sleight of Hand|Stealth|Insight|Medicine|Perception	Mace	Fog Cloud*1|Thunderwave*1	08 09 18		NA	NA	Elf	Fog Cloud*1|Thunderwave*1	Mace	1-3	priceless_neumann
c42383	Half-Elf	Noble	2018-09-04T03:21:10Z	Wizard 5	Wizard	School of Divination	5	Keen Mind	32	12	8	14	14	17	10	14		Arcana|History|Investigation|Perception|Deception|Persuasion	Dagger		09 03 18		NA	NA	Half-Elf		Dagger	4-7	frosty_greider
e59363	Triton	Guild Member - Justice	2018-12-19T04:31:11Z	Paladin 12|Fighter 1|Bard 2	Paladin|Fighter|Bard	Oath of Death||	15	Medium Armor Master|War Caster|Dual Wielder	202	21	14	16	19	14	14	18		Stealth|Religion|Medicine	Silvered Trident|Dagger|Silver-tipped Whip	Cure Wounds*1|Inflict Wounds*1|Lesser Restoration*2|Warding Bond*2|Mass Healing Word*3|Sleet Storm*3	12 18 18		NA	NA	Triton	Cure Wounds*1|Inflict Wounds*1|Lesser Restoration*2|Warding Bond*2|Mass Healing Word*3|Sleet Storm*3	Trident|Dagger|Whip	12-15	cranky_almeida
77413a	Dark Elf	Soldier	2018-10-07T19:32:00Z	Fighter 2	Fighter		2		20	16	11	17	14	12	10	11		Athletics|Acrobatics|Perception|Intimidation	Longbow|Shortsword|Crossbow, light		10 07 18		NA	NA	Elf		Longbow|Shortsword|Crossbow, Light	1-3	fervent_meninsky
2704c5	Human	Mercenary Veteran	2018-10-05T22:35:02Z	Ranger 5	Ranger	Hunter	5	Sharpshooter	43	15	9	18	14	10	14	11		Athletics|Stealth|Nature|Perception|Survival|Persuasion	Shortsword|Longbow	Hunters Mark*1|Animal Friendship*1|Alarm*1|Jump*1|Pass Without Trace*2|Darkvision*2	10 05 18		NA	NA	Human	Hunter’s Mark*1|Animal Friendship*1|Alarm*1|Jump*1|Pass Without Trace*2|Darkvision*2	Shortsword|Longbow	4-7	laughing_blackburn
5528fb	Human	Criminal	2018-05-16T02:00:07Z	Fighter 8|Cleric 1	Fighter|Cleric	Battle Master|Forge Domain	9	Crossbow Expert|Sharpshooter|Resilient	84	17	9	20	17	11	13	12	lawful neutral	Stealth|Insight|Perception|Intimidation|Persuasion	Longbow|Crossbow, hand|Dagger|Sling|Greatsword Of Life|Net	Mending*0|Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	05 15 18	LN	N	L	Human	Mending*0|Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	Longbow|Crossbow, hand|Dagger|Sling|Greatsword|Net	8-11	friendly_khorana
47df66	Eladrin DMG	Criminal	2018-09-27T15:43:29Z	Fighter 7	Fighter	Arcane Archer	7	Sharpshooter|Observant	67	16	9	20	14	17	10	13		Acrobatics|Stealth|Nature|Perception|Survival|Deception	Longbow|Scimitar|Handaxe		09 27 18		NA	NA			Longbow|Scimitar|Handaxe	4-7	thirsty_lehmann
5528fb	Human	Criminal	2018-05-09T07:23:29Z	Fighter 7	Fighter	Battle Master	7	Crossbow Expert|Sharpshooter	67	17	9	20	17	11	12	12	lawful neutral	Stealth|Insight|Perception|Intimidation|Persuasion	Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling		05 09 18	LN	N	L	Human		Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling	4-7	friendly_khorana
5528fb	Human	Criminal	2018-10-15T01:18:16Z	Fighter 13|Cleric 1	Fighter|Cleric	Battle Master|Forge Domain	14	Crossbow Expert|Sharpshooter|Resilient|Lucky	129	18	9	20	17	11	13	12	lawful neutral	Stealth|Insight|Perception|Intimidation|Persuasion	Longbow Of Flying|Crossbow, hand +1|Dagger (Continual Flame)|Sling|Crossbow, hand	Resistance*0|Thaumaturgy*0|Mending*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	10 14 18	LN	N	L	Human	Resistance*0|Thaumaturgy*0|Mending*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	Longbow|Crossbow, hand|Dagger|Sling	12-15	friendly_khorana
be80e1	Lightfoot Halfling	Criminal	2018-09-16T03:25:04Z	Rogue 14	Rogue	Thief	14		101	19	14	18	14	13	10	14	Chaotic Good	Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion	Shortsword|Shortbow|Dagger		09 15 18	CG	G	C	Halfling		Shortsword|Shortbow|Dagger	12-15	epic_shockley
a0ad5e	Dragonborn	Acolyte	2018-12-17T16:39:23Z	Paladin 6	Paladin	Oath of Redemption	6	Sentinel	58	17	14	8	16	10	10	17		Athletics|Religion|Insight|Medicine	"Glaive|
  Handaxe|
  Breathe Fire"	Rebuke The Violent*0|Emissary Of Peace*0|Cure Wounds*1|Shield Of Faith*1|Sanctuary*1|Thunderous Smite*1|Sleep*1|Command*1|Protection From Evil And Good*1|Bless*1|Calm Emotions*2|Hold Person*2|Aid*2|Branding Smite*2|Find Steed*2|Lesser Restoration*2|Zone Of Truth*2	12 17 18		NA	NA	Dragonborn	Cure Wounds*1|Shield of Faith*1|Sanctuary*1|Thunderous Smite*1|Sleep*1|Command*1|Protection from Evil and Good*1|Bless*1|Calm Emotions*2|Hold Person*2|Aid*2|Branding Smite*2|Find Steed*2|Lesser Restoration*2|Zone of Truth*2	Glaive|Handaxe	4-7	peaceful_colden
b06012	Rock Gnome	Guild Artisan	2018-10-08T20:37:37Z	Rogue 1	Rogue		1		11	12	8	13	16	17	9	11		Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion	Rapier|Shortbow|Dagger		10 08 18		NA	NA	Gnome		Rapier|Shortbow|Dagger	1-3	modest_agnesi
162d58	Mountain Dwarf	Mercenary Veteran	2018-12-17T02:27:51Z	Fighter 4	Fighter	Battle Master	4	Tough	58	20	19	14	20	14	13	15	lawful neutral  	Athletics|Perception|Intimidation|Persuasion	Battleaxe|Handaxe|Longsword		12 16 18		NA	NA	Dwarf		Battleaxe|Handaxe|Longsword	4-7	dazzling_maxwell
5528fb	Human	Criminal	2018-05-23T01:17:16Z	Fighter 8|Cleric 1	Fighter|Cleric	Battle Master|Forge Domain	9	Crossbow Expert|Sharpshooter|Resilient	84	17	9	20	17	11	13	12	lawful neutral	Stealth|Insight|Perception|Intimidation|Persuasion	Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling|Greatsword Of Life|Net	Mending*0|Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	05 22 18	LN	N	L	Human	Mending*0|Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling|Greatsword|Net	8-11	friendly_khorana
d9ac9e	Air Genasi	Criminal	2018-06-27T20:43:07Z	Ranger 8	Ranger	Gloom Stalker	8	Mobile	76	16	12	20	16	12	15	7		Athletics|Stealth|Perception|Survival|Deception	Shortsword|Longbow|Whip	Disguise Self*1|Hunter's Mark*1|Absorb Elements*1|Cure Wounds*1|Rope Trick*2|Pass Without Trace*2|Healing Spirit*2	06 27 18		NA	NA	Genasi	Disguise Self*1|Hunter’s Mark*1|Absorb Elements*1|Cure Wounds*1|Rope Trick*2|Pass Without Trace*2|Healing Spirit*2	Shortsword|Longbow|Whip	8-11	cool_torvalds
90b131	Half-Elf	Soldier	2018-06-08T23:51:59Z	Warlock 4	Warlock	The Celestial	4		31	14	8	16	14	12	10	18		Athletics|Arcana|Religion|Medicine|Intimidation|Performance	Dagger|Crossbow, Light	Light*0|Sacred Flame*0	06 08 18		NA	NA	Half-Elf	Light*0|Sacred Flame*0	Dagger|Crossbow, Light	4-7	gifted_montalcini
7a72ea	Fallen Aasimar	Custom	2019-01-18T23:38:51Z	Cleric 2	Cleric	Death Domain	2		15	12	15	3	16	7	18	10	Chaotic Evil	History|Investigation|Medicine|Persuasion	Mace|Crossbow, light	Light*0|Chill Touch*0|Guidance*0|False Life*1|Ray of Sickness*1|Inflict Wounds*1	01 18 19	CE	E	C	Aasimar	Light*0|Chill Touch*0|Guidance*0|False Life*1|Ray of Sickness*1|Inflict Wounds*1	Mace|Crossbow, Light	1-3	hopeful_montalcini
1e842b	Human	Charlatan	2019-01-20T03:45:10Z	Rogue 1	Rogue		1	Prodigy	10	14	8	16	14	10	8	16		Athletics|Acrobatics|Sleight of Hand|Stealth|Animal Handling|Deception|Persuasion	Shortsword|Shortsword|Dagger		01 19 19		NA	NA	Human		Shortsword|Dagger	1-3	sharp_goldstine
92dd8d	Half-Elf	Charlatan	2018-12-29T09:51:40Z	Warlock 1	Warlock	The Archfey	1		9	13	8	14	12	15	10	17	chaotic neutral	Sleight of Hand|Arcana|Nature|Deception	Crossbow, light|Dagger|Handaxe	Acid Splash*0|Thuderclap*0|Faerie Fire*1|Witchbolt*1	12 29 18	CN	N	C	Half-Elf	Acid Splash*0|Thunderclap*0|Faerie Fire*1|Witch Bolt*1	Crossbow, Light|Dagger|Handaxe	1-3	youthful_booth
7c5204	Lightfoot Halfling	Criminal	2018-10-01T11:02:34Z	Rogue 5	Rogue	Swashbuckler	5		33	16	11	20	14	18	13	16		Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Deception	Shortsword|Shortsword|Dagger|Dagger Of Venom		10 01 18		NA	NA	Halfling		Shortsword|Dagger	4-7	lucid_pasteur
8c5e6c	Tiefling	Entertainer	2018-09-02T17:09:59Z	Bard 2	Bard		2		18	13	15	14	13	14	10	12		Acrobatics|Stealth|Arcana|Deception|Performance	Crossbow, Light|Dagger	Minor Illusion*0|Mage Hand*0|thaumaturgy*0	09 02 18		NA	NA	Tiefling	Minor Illusion*0|Mage Hand*0|Thaumaturgy*0	Crossbow, Light|Dagger	1-3	trusting_gould
5528fb	Human	Criminal	2018-06-06T03:33:16Z	Fighter 8|Cleric 1	Fighter|Cleric	Battle Master|Forge Domain	9	Crossbow Expert|Sharpshooter|Resilient	77	17	9	20	17	11	13	12	lawful neutral	Stealth|Insight|Perception|Intimidation|Persuasion	Longbow|Crossbow, hand|Dagger|Sling|Net	Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1|Shillelagh*1|Bullshit*1	06 05 18	LN	N	L	Human	Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	Longbow|Crossbow, hand|Dagger|Sling|Net	8-11	friendly_khorana
c1b5d8	Hill Dwarf	Soldier	2018-12-19T23:13:37Z	Cleric 1	Cleric	Tempest Domain	1		12	18	14	10	16	10	16	8	Chaotic Good	Athletics|Religion|Medicine|Intimidation	Warhammer|Crossbow, light|Battleaxe	Sacred Flame*0|Guidance*0|Toll The Dead*0|Fog Cloud*1|Thunderwave*1	12 19 18	CG	G	C	Dwarf	Sacred Flame*0|Guidance*0|Toll the Dead*0|Fog Cloud*1|Thunderwave*1	Warhammer|Crossbow, Light|Battleaxe	1-3	hardcore_diffie
9151ca	Human	Noble	2018-05-12T20:05:16Z	Sorcerer 6	Sorcerer	Wild Magic	6	Spell Sniper	38	13	7	17	14	11	8	17		Arcana|History|Deception|Persuasion	Crossbow, light|Dagger		05 12 18		NA	NA	Human		Crossbow, Light|Dagger	4-7	relaxed_haibt
a0ad5e	Dragonborn	Acolyte	2018-12-19T03:51:44Z	Paladin 6	Paladin	Oath of Redemption	6	Sentinel	58	17	14	8	16	10	10	17		Athletics|Religion|Insight|Medicine	Glaive|Handaxe	Rebuke The Violent*0|Emissary Of Peace*0|Cure Wounds*1|Shield Of Faith*1|Sanctuary*1|Thunderous Smite*1|Sleep*1|Command*1|Protection From Evil And Good*1|Bless*1|Calm Emotions*2|Hold Person*2|Aid*2|Branding Smite*2|Find Steed*2|Lesser Restoration*2|Zone Of Truth*2	12 18 18		NA	NA	Dragonborn	Cure Wounds*1|Shield of Faith*1|Sanctuary*1|Thunderous Smite*1|Sleep*1|Command*1|Protection from Evil and Good*1|Bless*1|Calm Emotions*2|Hold Person*2|Aid*2|Branding Smite*2|Find Steed*2|Lesser Restoration*2|Zone of Truth*2	Glaive|Handaxe	4-7	peaceful_colden
7e2c6c	Human	Sage	2018-06-11T19:41:33Z	Sorcerer 1	Sorcerer	Shadow Magic	1		7	11	9	12	15	17	16	19	Chaotic Neutral	Arcana|History|Deception|Intimidation	Crossbow, light|Dagger	Friends*0|Shape Water*0|Green-Flame Blade*0|Lightning Lure*0|Ice Knife*1|Shield*1	06 11 18	CN	N	C	Human	Friends*0|Shape Water*0|Green-Flame Blade*0|Lightning Lure*0|Ice Knife*1|Shield*1	Crossbow, Light|Dagger	1-3	gracious_jackson
ee5485	Dragonborn	Faction Agent	2018-08-14T05:44:53Z	Paladin 1	Paladin		1		10	15	17	9	10	9	14	15		Insight|Medicine|Survival|Persuasion	Greatsword|Blowgun|Crossbow, light		08 13 18		NA	NA	Dragonborn		Greatsword|Blowgun|Crossbow, Light	1-3	sad_robinson
0f59f9	Triton	Faction Agent	2018-07-17T19:31:10Z	Ranger 1	Ranger		1		13	14	17	10	14	15	13	15		Athletics|Stealth|Nature|Insight|Survival	Shortsword|Longbow		07 17 18		NA	NA	Triton		Shortsword|Longbow	1-3	crazy_moser
