name	race	background	date	class	justClass	subclass	level	feats	HP	AC	Str	Dex	Con	Int	Wis	Cha	alignment	skills	weapons	spells	day	processedAlignment	good	lawful	processedRace	processedSpells	processedWeapons	levelGroup	alias
d9db84	Human	Criminal	2018-07-29T04:52:28Z	Sorcerer 6|Warlock 2	Sorcerer|Warlock	Shadow Magic|The Hexblade	8	War Caster	52	16	8	14	14	10	12	18		Stealth|Insight|Perception|Deception|Persuasion	Quarterstaff|Dagger|Eldritch|Eldritch Hex|Eldritch Hex Curse	Eldritch Blast*0|Warlock*1|Warlcok*1|Sorcerer*1|Sorcerer*1|Sorcerer*1|Sorcerer*1|Sorcerer*2|Sorcerer*2|Sorcerer*2|Sorcerer*3|Sorcerer*3|Sorcerer*3	07 28 18		NA	NA	Human	Eldritch Blast*0|Sleep*1|Sleep*1|Sleep*1|Sleep*1	Quarterstaff|Dagger	8-11	gallant_einstein
7967ec	Human	Custom	2018-08-30T15:55:13Z	Paladin 2|Sorcerer 6	Paladin|Sorcerer	|Divine Soul	8	War Caster|Shield Master	56	21	16	8	14	8	10	16		Athletics|Stealth|Perception|Intimidation|Persuasion	Flametongue Longsword|Javelin|Flametongue Longsword	Bless*1	08 30 18		NA	NA	Human	Bless*1	Longsword|Javelin	8-11	heuristic_knuth
4fa79f	Human	Custom	2018-08-30T15:58:33Z	Bard 6|Warlock 2	Bard|Warlock	College of Lore|The Hexblade	8	Observant|Dungeon Delver	51	18	8	14	12	12	14	16		Stealth|Arcana|History|Investigation|Religion|Perception|Deception|Performance|Persuasion	Rapier|Dagger		08 30 18		NA	NA	Human		Rapier|Dagger	8-11	vibrant_maxwell
66026b	Lizardfolk	Custom	2018-08-30T15:58:47Z	Barbarian 3|Druid 5	Barbarian|Druid	Path of the Ancestral Guardian|Circle of the Moon	8	Sentinel	67	18	14	14	14	8	16	8		Athletics|Stealth|Animal Handling|Perception|Survival	Longsword|Quarterstaff|Javelin		08 30 18		NA	NA	Lizardfolk		Longsword|Quarterstaff|Javelin	8-11	hungry_proskuriakova
60d8ca	Serpentblood	Custom	2018-08-30T15:58:42Z	Paladin 7|Sorcerer 1	Paladin|Sorcerer	Oath of Ancients|Shadow Magic	8	Mounted Combatant	66	23	14	10	14	11	10	16		Athletics|Religion|Perception|Intimidation	Lance|Javelin	Ensnaring Strike*1|Speak with Animals*1|Moonbeam*2|Misty Step*2	08 30 18		NA	NA	Yaun-Ti	Ensnaring Strike*1|Speak with Animals*1|Moonbeam*2|Misty Step*2	Lance|Javelin	8-11	hardcore_hertz
8271ad	Human	Soldier	2018-12-11T06:26:31Z	Fighter 2|Warlock 5	Fighter|Warlock	|The Hexblade	7	Polearm Master	55	17	10	13	14	10	12	18	CG	Athletics|Acrobatics|Perception|Survival|Intimidation	Glaive|PAM Bonus Action|Hex / Hexblade	Eldritch Blast (A) 1d10*0|Mage Hand (A)*0|Hex 1d6 (BA) (C)*1|Misty Step (BA)*2|Mirror Image*2|Invisibility (C)*2|Counterspell (R)*3|Fly (C)*3	12 10 18	CG	G	C	Human	Eldritch Blast*0|Mage Hand*0|Hex*1|Misty Step*2|Mirror Image*2|Invisibility*2|Counterspell*3|Fly*3	Glaive	4-7	ecstatic_austin
7eb6d2	Human	Soldier	2018-12-14T09:27:59Z	Fighter 2|Warlock 5	Fighter|Warlock	|The Hexblade	7	Polearm Master|Sentinel	55	17	10	13	14	10	12	16	CG	Athletics|Acrobatics|Perception|Survival|Intimidation	Glaive|PAM|Hex / Hexblade|Eldritch Blast X 2	Eldritch Blast (A) 1d10*0|Mage Hand (A)*0|Minor Illusion*0|Hex*1|Misty Step (B)*2|Mirror Image*2|Invisibility*2|Fly*3|Counterspell*3	12 14 18	CG	G	C	Human	Eldritch Blast*0|Mage Hand*0|Minor Illusion*0|Hex*1|Misty Step*2|Mirror Image*2|Invisibility*2|Fly*3|Counterspell*3	Glaive	4-7	angry_turing
53a7b8	Human	Haunted One	2018-07-30T19:00:47Z	Bard 3|Warlock 4	Bard|Warlock	College of Swords|The Hexblade	7	Shield Master	24	20	10	15	13	10	10	18	chaotic neutral	Investigation|Perception|Survival|Deception|Performance|Persuasion	Pact Kronksword|Dagger	Eldritch Blast*0|Friends*0|Prestidigitation*0|Message*0|Vicious Mockery*0|Cure Wounds*1|Disguise Self*1|Healing Word*1|Tasha's Hideous Laughter*1|Misty Step*2|Mirror Image*2|Cloud If Daggers*2|Heat Metal*2|Witch Bolt*2|Hellish Rebuke*2	07 30 18	CN	N	C	Human	Eldritch Blast*0|Friends*0|Prestidigitation*0|Message*0|Vicious Mockery*0|Cure Wounds*1|Disguise Self*1|Healing Word*1|Tasha’s Hideous Laughter*1|Misty Step*2|Mirror Image*2|Cloud of Daggers*2|Heat Metal*2	Dagger	4-7	clever_booth
5d8c72	High Elf	Scholar	2018-12-27T18:33:46Z	Cleric 5|Wizard 2	Cleric|Wizard	Arcana Domain|School of Divination	7		59	14	8	16	12	16	16	8	Neutral Good	Arcana|History|Medicine|Perception|Persuasion	Mace|Crossbow, light	Fire Bolt*0|Guidance*0|Mage Hand*0|Mending*0|Message*0|Prestidigitation*0|Sacred Flame*0|Spare the Dying*0|Detect Magic*1|Magic Missile*1|Bane*1|Bless*1|Burning Hands*1|Cure Wounds*1|Feather Fall*1|Find Familiar (Ritual)*1|Fog Cloud*1|Guiding Bolt*1|Healing Word*1|Identify (Ritual)*1|Mage Armor*1|Shield*1|Magic Weapon*2|Arcanist's Magic Aura*2|Lesser Restoration*2|Spiritual Weapon*2|Zone of Truth*2|Hold Person*2|Dispel Magic*3|Magic Circle*3|Mass Healing Word*3|Spirit Guardians*3	12 27 18	NG	G	N	Elf	Fire Bolt*0|Guidance*0|Mage Hand*0|Mending*0|Message*0|Prestidigitation*0|Sacred Flame*0|Spare the Dying*0|Detect Magic*1|Magic Missile*1|Bane*1|Bless*1|Burning Hands*1|Cure Wounds*1|Feather Fall*1|Find Familiar*1|Fog Cloud*1|Guiding Bolt*1|Healing Word*1|Identify*1|Mage Armor*1|Shield*1|Magic Weapon*2|Nystul’s Magic Aura*2|Lesser Restoration*2|Spiritual Weapon*2|Zone of Truth*2|Hold Person*2|Dispel Magic*3|Magic Circle*3|Mass Healing Word*3|Spirit Guardians*3	Mace|Crossbow, Light	4-7	wonderful_mcclintock
de0c4e	Half-Orc	Urban Bounty Hunter	2018-08-10T08:51:41Z	Rogue 5|Fighter 2	Rogue|Fighter	Swashbuckler|	7	Athlete	40	17	19	18	10	8	8	11	Chaotic Good	Athletics|Acrobatics|Sleight of Hand|Stealth|Deception|Intimidation|Persuasion	Shortbow|Dagger|Vicious Rapier|Dagger Of Venom		08 10 18	CG	G	C	Half-Orc		Shortbow|Dagger|Rapier	4-7	eloquent_booth
f13c23	Kobold	Urban Bounty Hunter	2019-01-07T04:30:19Z	Fighter 5|Rogue 2	Fighter|Rogue	Champion|	7		64	18	12	20	14	16	16	14		Acrobatics|Stealth|Investigation|Insight|Perception	Blowgun|Shortsword|Handaxe|Shortbow+1|Unarmed strike		01 06 19		NA	NA	Kobold		Blowgun|Shortsword|Handaxe|Shortbow|Unarmed Strike	4-7	flamboyant_rosalind
86c4c1	Sea Elf	Sage	2018-11-14T12:30:39Z	Wizard 6|Cleric 1	Wizard|Cleric	Lore Mastery|Tempest Domain	7		52	12	12	15	17	18	15	13		Arcana|History|Investigation|Insight|Perception	Quarterstaff|Dagger	Message*0|firebolt*0|shape water*0|Mending*0|absorb elements*1|detect magic*1|magic missile*1|colour spray*1|Disguise self*1|Mage armor*1|Shield*1|Fog Cloud*1|Thunderwave*1|earthbind*2|invisibility*2|see invisibility*2|misty step*2|suggestion*2|Dragons Breath*2|Dispel Magic*3|Leomunds Tiny Hut*3|Fireball*3|Wall Of Water*3|Slow*3|Counter Spell*3	11 14 18		NA	NA	Elf	Message*0|Fire Bolt*0|Shape Water*0|Mending*0|Absorb Elements*1|Detect Magic*1|Magic Missile*1|Color Spray*1|Disguise Self*1|Mage Armor*1|Shield*1|Fog Cloud*1|Thunderwave*1|Earthbind*2|Invisibility*2|See Invisibility*2|Misty Step*2|Suggestion*2|Dragon’s Breath*2|Dispel Magic*3|Leomund’s Tiny Hut*3|Fireball*3|Wall of Water*3|Slow*3|Counterspell*3	Quarterstaff|Dagger	4-7	infallible_engelbart
5b38db	Human	Folk Hero	2018-09-23T23:54:16Z	Wizard 5|Warlock 2	Wizard|Warlock	School of Abjuration|The Archfey	7	Spell Sniper	25	16	8	17	10	18	14	18	LG	Arcana|Investigation|Religion|Insight	Dagger|Crossbow, Light|Simlimner|Green-flame Blade|Green-flame Blade	Firebolt*0|Light*0|Dancing Lights*0|Poison Spray*0|Prestidigitation*0|Eldritch Blast (WL)*0|Chill Touch (WL)*0|Chromatic Orb*1|Magic Missile*1|Shield*1|Mage Armor*1|Thunderwave*1|Protection From Evil And Good*1|Disguise Self*1|Find Familiar (Ritual)*1|Hex (WL)*1|Fairie Fire (WL)*1|Hellish Rebuke (WL)*1|Identify (ritual)*1|Alarm (ritual)*1|Color Spray*1|Levitate*2|Scorching Ray*2|See Invisibility*2|Mirror Image*2	09 23 18	LG	G	L	Human	Fire Bolt*0|Light*0|Dancing Lights*0|Poison Spray*0|Prestidigitation*0|Eldritch Blast*0|Chill Touch*0|Chromatic Orb*1|Magic Missile*1|Shield*1|Mage Armor*1|Thunderwave*1|Protection from Evil and Good*1|Disguise Self*1|Find Familiar*1|Hex*1|Hellish Rebuke*1|Identify*1|Alarm*1|Color Spray*1|Levitate*2|Scorching Ray*2|See Invisibility*2|Mirror Image*2	Dagger|Crossbow, Light	4-7	cool_bassi
6313ee	Half-Giant	Gladiator	2018-11-30T00:09:55Z	Fighter 5|Paladin 2	Fighter|Paladin	Champion|	7		66	23	19	12	16	10	10	13	Lawful Good	Athletics|Acrobatics|Medicine|Survival|Intimidation|Performance	"Maul|Handaxe|Champion's ""Belt""🛡|Trogdor's Warhammer🚫|Money In The Bank🚫|Jolting Maul🔮🌟|Mace|Obsidian Spear"	Searing Smite*1|Divine Favor*1	11 29 18	LG	G	L		Searing Smite*1|Divine Favor*1	Maul|Handaxe|Warhammer|Mace|Spear	4-7	modest_meninsky
432a87	Lineage - Glas	Urban Bounty Hunter	2018-11-09T08:04:00Z	Rogue 5|Fighter 2	Rogue|Fighter	Inquisitive|	7	Observant	54	16	8	18	14	9	16	13		Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception	Dagger|Crossbow, hand		11 09 18		NA	NA	Tiefling		Dagger|Crossbow, hand	4-7	kind_mendeleev
495631	Goliath	Far Traveler	2018-12-18T06:43:44Z	Barbarian 4|Paladin 3	Barbarian|Paladin	Path of the Zealot|Oath of Vengeance	7		99	16	20	16	17	14	11	14	Chaotic Good	Athletics|Nature|Insight|Perception|Survival	Greatsword|Handaxe|Javelin	Bane*1|Hunter’s Mark*1	12 17 18	CG	G	C	Goliath	Bane*1|Hunter’s Mark*1	Greatsword|Handaxe|Javelin	4-7	flamboyant_turing
ea27e5	High Elf	Urban Bounty Hunter	2018-11-16T22:09:22Z	Paladin 4|Warlock 3	Paladin|Warlock	Oath of Conquest|The Great Old One	7	Dual Wielder	78	18	13	17	14	12	8	14		Arcana|Religion|Perception|Intimidation|Persuasion	Greataxe|Longsword|Unarmed strike|Dagger	Armor of Frost*1|Command*1	11 16 18		NA	NA	Elf	Command*1	Greataxe|Longsword|Unarmed Strike|Dagger	4-7	gifted_merkle
0b57a5	High Elf	Clan Crafter	2019-01-11T13:35:24Z	Rogue 6|Wizard 1	Rogue|Wizard	Arcane Trickster|	7	Tough	65	18	10	18	14	19	10	10	Chaotic Good	Stealth|Arcana|History|Investigation|Nature|Insight|Perception	Shortsword|Dagger|Thunder Cannon|Hand Cannon	Toll the Dead*0|Mending*0|Mage Hand*0|Spare the Dying*0|Message*0|Mold Earth*0|Shocking Grasp*0|Detect Magic*1|Identify*1|Cure Wounds*1|Shield of Faith*1|Longstrider*1|False Life*1|Catapult*1|Charm Person*1|Feather Fall*1|Ice Knife*1|Sleep*1|Thunderwave*1	01 11 19	CG	G	C	Elf	Toll the Dead*0|Mending*0|Mage Hand*0|Spare the Dying*0|Message*0|Mold Earth*0|Shocking Grasp*0|Detect Magic*1|Identify*1|Cure Wounds*1|Shield of Faith*1|Longstrider*1|False Life*1|Catapult*1|Charm Person*1|Feather Fall*1|Ice Knife*1|Sleep*1|Thunderwave*1	Shortsword|Dagger	4-7	vigorous_mirzakhani
d99164	Shadow Elf	Far Traveler	2018-10-19T22:05:50Z	Bard 5|Sorcerer 2	Bard|Sorcerer	College of Whispers|Shadow Magic	7		26	15	12	19	9	13	12	14	CN	Acrobatics|Sleight of Hand|Stealth|Insight|Perception	Longsword|Dagger		10 19 18	CN	N	C	Elf		Longsword|Dagger	4-7	sad_raman
38821d	Human	Soldier	2018-08-30T00:43:58Z	Fighter 5|Rogue 2	Fighter|Rogue	Battle Master|	7	Polearm Master|Sentinel	70	17	17	14	15	8	10	8		Athletics|Acrobatics|Stealth|Intimidation	Shortbow|Glaive|Spear|Shortsword		08 29 18		NA	NA	Human		Shortbow|Glaive|Spear|Shortsword	4-7	recursing_moore
c5dfaa	Wood Elf	Urban Bounty Hunter	2018-04-18T12:41:24Z	Rogue 4|Warlock 3	Rogue|Warlock	Scout|The Hexblade	7	Alert	38	14	10	17	10	10	14	14		Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Deception	Rapier|Shortbow|Dagger		04 18 18		NA	NA	Elf		Rapier|Shortbow|Dagger	4-7	clever_wescoff
98cd4f	High Elf	Urban Bounty Hunter	2018-05-01T13:04:07Z	Rogue 4|Warlock 3	Rogue|Warlock	Scout|The Hexblade	7	Alert	38	15	9	19	10	13	13	15	Chaotic Neutral	Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion	Rapier|Shortbow|Dagger	Green Flame Blade*0|Eldritch Blast*0|Mage Hand*0|Armor of Agathys*1|Invisibility*2|Darkness*2|Shadow Blade*2	05 01 18	CN	N	C	Elf	Green-Flame Blade*0|Eldritch Blast*0|Mage Hand*0|Armor of Agathys*1|Invisibility*2|Darkness*2|Shadow Blade*2	Rapier|Shortbow|Dagger	4-7	competent_agnesi
9cbd35	Human	Soldier	2018-11-15T08:59:37Z	Fighter 2|Warlock 4	Fighter|Warlock	|The Hexblade	6	Polearm Master	48	17	10	13	14	10	12	18	CG	Athletics|Acrobatics|Perception|Survival|Intimidation	Glaive|PAM Bonus Action|HX Curse / Hex	Eldritch Blast (A) 1d10*0|Mage Hand (A)*0|Hex 1d6 (BA) (C)*1|Protection from E and G (C)*1|Misty Step (BA)*2|Mirror Image*2|Invisibility (C)*2	11 15 18	CG	G	C	Human	Eldritch Blast*0|Mage Hand*0|Hex*1|Protection from Evil and Good*1|Misty Step*2|Mirror Image*2|Invisibility*2	Glaive	4-7	lucid_mendel
71e2db	Human	Urban Bounty Hunter	2018-06-10T03:21:36Z	Fighter 5|Warlock 1	Fighter|Warlock	Battle Master|The Hexblade	6	Crossbow Expert	57	16	8	18	16	8	12	13	Chaotic Neutral	Acrobatics|Stealth|Insight|Perception|Survival	Crossbow, hand|Crossbow, heavy|Crossbow, light	Friends*0|Mage Hand*0|Shield*1|Hex*1	06 09 18	CN	N	C	Human	Friends*0|Mage Hand*0|Shield*1|Hex*1	Crossbow, hand|Crossbow, Heavy|Crossbow, Light	4-7	brave_kilby
39a873	High Elf	Haunted One	2018-09-14T13:54:33Z	Paladin 4|Wizard 2	Paladin|Wizard	Oath of Conquest|War Magic	6	Dual Wielder	52	18	13	17	11	14	8	13	chaotic neutral	Arcana|Religion|Perception|Intimidation|Persuasion	Greatsword|Longsword|Shortsword|Unarmed strike	Armor of Agathys*1|Command*1	09 14 18	CN	N	C	Elf	Armor of Agathys*1|Command*1	Greatsword|Longsword|Shortsword|Unarmed Strike	4-7	gracious_bohr
53f025	Tiefling	Soldier	2018-09-08T22:53:15Z	Paladin 4|Wizard 2	Paladin|Wizard	Oath of Conquest|War Magic	6	War Caster	58	16	13	15	12	14	11	13	Neutral Evil	Athletics|Insight|Intimidation|Persuasion	Greatsword|Longsword|Shortsword|Whip|Dagger	Control Flame (wiz)*0|Create Bonfire (wiz)*0|Sword Burst (wiz)*0|Thaumaturgy (tiefling)*0|Armor of Agathys (p. free)*1|Burning Hands (wiz)*1|Command (p. free)*1|False Life (wiz)*1|Find Familiar (wiz)*1|Magic Missile (wiz)*1|Thunderwave (wiz)*1|Divine Smite 1*1|Divine Smite 2*1|Divine Smite 3*1	09 08 18	NE	E	N	Tiefling	Create Bonfire*0|Sword Burst*0|Thaumaturgy*0|Armor of Agathys*1|Burning Hands*1|Command*1|False Life*1|Find Familiar*1|Magic Missile*1|Thunderwave*1	Greatsword|Longsword|Shortsword|Whip|Dagger	4-7	confident_bhaskara
ffa64f	Shadow Elf	Acolyte	2018-12-15T08:13:37Z	Paladin 4|Druid 2	Paladin|Druid	Oath of Death|Circle of the Moon	6		74	17	13	16	16	14	20	18	Lawful Good	Religion|Insight|Medicine|Perception|Persuasion	Shortsword|Whip|Sickle	Cure Wounds*1|Inflict Wounds*1	12 15 18	LG	G	L	Elf	Cure Wounds*1|Inflict Wounds*1	Shortsword|Whip|Sickle	4-7	cranky_mccarthy
9214f8	Human	Criminal	2018-12-09T20:09:14Z	Rogue 4|Sorcerer 2	Rogue|Sorcerer	Scout|Storm Sorcery	6	Tough	44	16	10	18	13	16	12	15	CG	Athletics|Acrobatics|Stealth|Investigation|Nature|Perception|Survival|Deception	Rapier|Shortbow|Dagger|Silver Dagger		12 09 18	CG	G	C	Human		Rapier|Shortbow|Dagger	4-7	admiring_knuth
a31bb4	Tiefling	Criminal	2018-09-27T01:36:06Z	Warlock 5|Rogue 1	Warlock|Rogue	The Hexblade|	6		51	16	13	15	16	12	14	20		Stealth|Arcana|Insight|Deception|Intimidation	Crossbow, light|Dagger|Cassie|Eldritch Blast	Eldritch Blast*0|Minor Illusion *0|Booming Blade*0|Hex*1|Shield*1|Invisibility *2|Blink*3|Counterspell*3|Fly*3	09 26 18		NA	NA	Tiefling	Eldritch Blast*0|Minor Illusion*0|Booming Blade*0|Hex*1|Shield*1|Invisibility*2|Blink*3|Counterspell*3|Fly*3	Crossbow, Light|Dagger	4-7	cool_ganguly
eee419	Wood Elf	Criminal	2018-07-01T09:41:30Z	Rogue 4|Ranger 2	Rogue|Ranger	Scout|	6	Elven Accuracy	72	16	8	18	19	14	14	10	Chaotic Neutral	Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Deception	Longbow|Rapier|Shortsword|Dagger	Zephyer Strike*1|Hunters Mark*1	07 01 18	CN	N	C	Elf	Zephyr Strike*1|Hunter’s Mark*1	Longbow|Rapier|Shortsword|Dagger	4-7	serene_aryabhata
380a19	Human	Far Traveler	2018-10-31T00:43:27Z	Fighter 3|Rogue 3	Fighter|Rogue	Battle Master|Swashbuckler	6	Great Weapon Master	43	16	17	15	13	8	10	12		Athletics|Stealth|Insight|Perception|Survival|Intimidation	Warhammer|Greatsword|Crossbow, light		10 30 18		NA	NA	Human		Warhammer|Greatsword|Crossbow, Light	4-7	serene_curie
985b16	Half-Elf	Mercenary	2018-10-25T19:38:39Z	Fighter 5|Mystic 1	Fighter|Mystic	Brute|Order of the Soul Knife	6	Defensive Duelist	41	20	10	16	12	16	11	12	Chaotic Good	Athletics|Acrobatics|Sleight of Hand|History|Investigation|Intimidation	Shortsword|Crossbow, light|Vicious Rapier|Bone Machete|Soul knife	Mystic Hand*0|MoF Passive Focus*1|Push (1–7 psi)*1|Move (2–7 psi)*1|Inertial Armor (2 psi)*1|Barrier (3 psi; conc; 10min)*1|Grasp (3 psi; conc., 1 min.)*1|Grasp - Crush (1–7 psi)*1|Grasp - Move (1–7 psi)*1	10 25 18	CG	G	C	Half-Elf	Mage Hand*0	Shortsword|Crossbow, Light|Rapier	4-7	vigorous_benz
c42383	Wood Elf	Outlander	2018-09-20T01:46:45Z	Ranger 5|Fighter 1	Ranger|Fighter	Hunter|	6		52	17	11	20	15	11	16	12		Athletics|Stealth|Nature|Insight|Perception|Survival	Shortsword|Shortsword|Longbow		09 19 18		NA	NA	Elf		Shortsword|Longbow	4-7	frosty_greider
04b22a	Shadow Elf	Custom (Far Traveler)	2018-11-10T16:31:00Z	Wizard 3|Rogue 3	Wizard|Rogue	Bladesinging|Arcane Trickster	6		35	13	10	16	12	15	12	10	Chaotic Good	Acrobatics|Arcana|Investigation|Insight|Medicine|Perception|Performance	Quarterstaff|Scimitar	Mage Hand*0|Booming Blade*0|Green Flame Blade*0|Poison Spray*0|Shocking Grasp*0|Acid Splash*0|Color Spray*1|Tasha's Hideous Laughter*1|Find Familiar*1|Chromatic Orb*1|Detect Magic*1|Feather Fall*1|Ice Knife*1|Identify*1|Shield*1|Fog Cloud*1|Thunderwave*1|Blur*2|Shatter*2	11 10 18	CG	G	C	Elf	Mage Hand*0|Booming Blade*0|Green-Flame Blade*0|Poison Spray*0|Shocking Grasp*0|Acid Splash*0|Color Spray*1|Tasha’s Hideous Laughter*1|Find Familiar*1|Chromatic Orb*1|Detect Magic*1|Feather Fall*1|Ice Knife*1|Identify*1|Shield*1|Fog Cloud*1|Thunderwave*1|Blur*2|Shatter*2	Quarterstaff|Scimitar	4-7	dreamy_franklin
ef241e	Dragonborn	Mercenary Veteran	2018-07-31T06:40:57Z	Fighter 2|Warlock 4	Fighter|Warlock	|The Hexblade	6		48	19	17	12	14	8	10	15		Athletics|Acrobatics|Intimidation|Persuasion	Morningstar|Crossbow, light|Pact. Weap		07 30 18		NA	NA	Dragonborn		Morningstar|Crossbow, Light	4-7	hardcore_kirch
343612	Protector Aasimar	Acolyte	2018-12-15T07:59:59Z	Cleric 5|Rogue 1	Cleric|Rogue	Life Domain|	6	Magic Initiate	62	16	10	14	14	10	16	10	Chaotic Good	Religion|Insight|Medicine|Perception|Persuasion	Mace|Crossbow, light|Light hammer|Shortsword|Chained Hammer	Guidance*0|Resistance*0|Toll The Dead*0|Bless*1|Cure Wounds*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Sanctuary*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3	12 14 18	CG	G	C	Aasimar	Guidance*0|Resistance*0|Toll the Dead*0|Bless*1|Cure Wounds*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Sanctuary*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3	Mace|Crossbow, Light|Light hammer|Shortsword	4-7	clever_borg
2c0516	Dragonborn	Urban Bounty Hunter	2018-12-15T07:59:34Z	Paladin 5|Sorcerer 1	Paladin|Sorcerer	Oath of Vengeance|Shadow Magic	6	War Caster	68	16	14	15	14	8	8	15	Chaotic Neutral	Athletics|Insight|Intimidation|Persuasion	Longsword|Shortsword|Unarmed strike	Bane*1|Hunter’s Mark*1|Hold Person*2|Misty Step*2	12 14 18	CN	N	C	Dragonborn	Bane*1|Hunter’s Mark*1|Hold Person*2|Misty Step*2	Longsword|Shortsword|Unarmed Strike	4-7	determined_murdock
12d62b	Tiefling	Urchin	2018-12-15T07:59:15Z	Fighter 5|Wizard 1	Fighter|Wizard	Eldritch Knight|	6	Healer	69	17	8	16	16	14	8	16	Chaotic Neutral	Sleight of Hand|Stealth|Insight|Perception|Persuasion	Longbow|Shortsword|Handaxe	Blade Ward - EK*0|Control Flames - Wiz*0|Create Bonfire - Wiz*0|Fire Bolt - EK*0| Sword Burst - Wiz *0|Thaumaturgy - Tief*0|Catapult - Wiz*1|Comprehend Languages- Wiz*1|False Life - Wiz*1|Feather Fall - Wiz*1|Find Familiar - wiz*1|Hellish Rebuke (1/day) - Tief *1|Ice Knife - Wiz*1|Magic Missile - Ek *1|Thunderwave - Ek*1|Witch Bolt - Ek*1	12 14 18	CN	N	C	Tiefling	Blade Ward*0|Control Flames*0|Create Bonfire*0|Fire Bolt*0|Sword Burst*0|Thaumaturgy*0|Catapult*1|Comprehend Languages*1|False Life*1|Feather Fall*1|Find Familiar*1|Hellish Rebuke*1|Ice Knife*1|Magic Missile*1|Thunderwave*1|Witch Bolt*1	Longbow|Shortsword|Handaxe	4-7	priceless_keldysh
eae722	High Elf	Sage	2018-12-15T07:58:49Z	Wizard 5|Fighter 1	Wizard|Fighter	School of Evocation|	6	Tough	54	17	10	14	12	16	9	10		Arcana|History|Investigation|Medicine|Perception	Quarterstaff|Silvered Dagger|Silvered Rapier	Blade Ward *0|Fire Bolt *0|Frostbite *0|Sword Burst *0|Toll The Dead*0|detect Magic*1|False Life*1|Find Familiar*1|Magic Missile*1|Thunderwave*1|Witch Bolt*1|Cloud Of Daggers*2|Continual Flame*2|Crown Of Madness*2|Dragon's Breath *2|Invisibility*2|Magic Weapon*2|Shadow Blade *2|Shatter*2	12 14 18		NA	NA	Elf	Blade Ward*0|Fire Bolt*0|Frostbite*0|Sword Burst*0|Toll the Dead*0|Detect Magic*1|False Life*1|Find Familiar*1|Magic Missile*1|Thunderwave*1|Witch Bolt*1|Cloud of Daggers*2|Continual Flame*2|Crown of Madness*2|Dragon’s Breath*2|Invisibility*2|Magic Weapon*2|Shadow Blade*2|Shatter*2	Quarterstaff|Dagger|Rapier	4-7	eager_shannon
c6a95d	Human	Mercenary Veteran	2018-12-15T00:50:58Z	Fighter 4|Wizard 2	Fighter|Wizard	Eldritch Knight|School of Evocation	6	Shield Master|Magic Initiate	64	19	16	18	14	13	15	18		Athletics|Perception|Survival|Intimidation|Persuasion	Longsword|Handaxe		12 14 18		NA	NA	Human		Longsword|Handaxe	4-7	wonderful_khorana
d60a2c	Centaur	Outlander	2018-12-15T07:57:40Z	Ranger 5|Rogue 1	Ranger|Rogue	Gloom Stalker|	6		70	13	13	15	14	10	13	12		Athletics|Stealth|Nature|Animal Handling|Perception|Survival|Intimidation	Shortsword|Longbow	Disguise Self*1|Rope Trick*2	12 14 18		NA	NA	Centaur	Disguise Self*1|Rope Trick*2	Shortsword|Longbow	4-7	happy_brattain
9cfed4	Variant	Entertainer	2018-12-29T03:31:30Z	Sorcerer 4|Bard 2	Sorcerer|Bard	Storm Sorcery|	6		40	13	11	16	14	11	13	20		Acrobatics|Arcana|Perception|Deception|Intimidation|Performance|Persuasion	Crossbow, light|Dagger	Minor Illusion *0|Mage Hand*0|Fire Bolt*0|Shocking Grasp*0|Vicious Mockery*0|Friends*0|Shield *1|Sleep *1|Bane*1|Dissonant Whispers *1|Faerie Fire*1|Thunderwave*1|Disguise Self*1|Mirror Image*2|Enhance Ability*2|Maximillian's Earthen Grasp*2	12 28 18		NA	NA	Half-Elf	Minor Illusion*0|Mage Hand*0|Fire Bolt*0|Shocking Grasp*0|Vicious Mockery*0|Friends*0|Shield*1|Sleep*1|Bane*1|Dissonant Whispers*1|Faerie Fire*1|Thunderwave*1|Disguise Self*1|Mirror Image*2|Enhance Ability*2|Maximilian’s Earthen Grasp*2	Crossbow, Light|Dagger	4-7	modest_perlman
